interval_start,strategy,action,power_kw,energy_bought_kwh,energy_sold_kwh,soc,price_mwh,profit,cumulative_profit,h1_q05,h1_q50,h1_q95,decided_at_utc,catch_up
2026-07-06 17:30:00,rl_seed0,discharge_1,50.0,0,25.0,0.2222222222222222,119.36309999999999,2.204236725,2.204236725,98.11592952860866,114.53634517345355,138.08222644263884,2026-07-06T08:18:12+00:00,False
2026-07-06 17:30:00,rl_seed1,discharge_1,50.0,0,25.0,0.2222222222222222,119.36309999999999,2.204236725,2.204236725,98.11592952860866,114.53634517345355,138.08222644263884,2026-07-06T08:18:12+00:00,False
2026-07-06 17:30:00,rl_seed2,discharge_1,50.0,0,25.0,0.2222222222222222,119.36309999999999,2.204236725,2.204236725,98.11592952860866,114.53634517345355,138.08222644263884,2026-07-06T08:18:12+00:00,False
2026-07-06 17:30:00,rl_seed3,discharge_1,50.0,0,25.0,0.2222222222222222,119.36309999999999,2.204236725,2.204236725,98.11592952860866,114.53634517345355,138.08222644263884,2026-07-06T08:18:12+00:00,False
2026-07-06 17:30:00,rl_seed4,discharge_1,50.0,0,25.0,0.2222222222222222,119.36309999999999,2.204236725,2.204236725,98.11592952860866,114.53634517345355,138.08222644263884,2026-07-06T08:18:12+00:00,False
2026-07-06 17:30:00,threshold,discharge_1,50.0,0,25.0,0.2222222222222222,119.36309999999999,2.204236725,2.204236725,98.11592952860866,114.53634517345355,138.08222644263884,2026-07-06T08:18:12+00:00,False
2026-07-06 18:00:00,rl_seed0,discharge_1,50.0,0,20.0,0.0,117.93013166666667,1.7350166070000004,3.9392533320000003,104.10853387670329,116.25013448096776,129.2045678750929,2026-07-06T11:15:18+00:00,True
2026-07-06 18:00:00,rl_seed1,discharge_1,50.0,0,20.0,0.0,117.93013166666667,1.7350166070000004,3.9392533320000003,104.10853387670329,116.25013448096776,129.2045678750929,2026-07-06T11:15:18+00:00,True
2026-07-06 18:00:00,rl_seed2,discharge_1,50.0,0,20.0,0.0,117.93013166666667,1.7350166070000004,3.9392533320000003,104.10853387670329,116.25013448096776,129.2045678750929,2026-07-06T11:15:18+00:00,True
2026-07-06 18:00:00,rl_seed3,discharge_1,50.0,0,20.0,0.0,117.93013166666667,1.7350166070000004,3.9392533320000003,104.10853387670329,116.25013448096776,129.2045678750929,2026-07-06T11:15:18+00:00,True
2026-07-06 18:00:00,rl_seed4,discharge_1,50.0,0,20.0,0.0,117.93013166666667,1.7350166070000004,3.9392533320000003,104.10853387670329,116.25013448096776,129.2045678750929,2026-07-06T11:15:18+00:00,True
2026-07-06 18:00:00,threshold,discharge_1,50.0,0,20.0,0.0,117.93013166666667,1.7350166070000004,3.9392533320000003,104.10853387670329,116.25013448096776,129.2045678750929,2026-07-06T11:15:18+00:00,True
2026-07-06 18:30:00,rl_seed0,discharge_1,50.0,0,0.0,0.0,116.01833333333333,0.0,3.9392533320000003,104.4258862488833,114.12448211578293,125.31954702960049,2026-07-06T11:15:18+00:00,True
2026-07-06 18:30:00,rl_seed1,discharge_1,50.0,0,0.0,0.0,116.01833333333333,0.0,3.9392533320000003,104.4258862488833,114.12448211578293,125.31954702960049,2026-07-06T11:15:18+00:00,True
2026-07-06 18:30:00,rl_seed2,discharge_1,50.0,0,0.0,0.0,116.01833333333333,0.0,3.9392533320000003,104.4258862488833,114.12448211578293,125.31954702960049,2026-07-06T11:15:18+00:00,True
2026-07-06 18:30:00,rl_seed3,discharge_1,50.0,0,0.0,0.0,116.01833333333333,0.0,3.9392533320000003,104.4258862488833,114.12448211578293,125.31954702960049,2026-07-06T11:15:18+00:00,True
2026-07-06 18:30:00,rl_seed4,discharge_1,50.0,0,0.0,0.0,116.01833333333333,0.0,3.9392533320000003,104.4258862488833,114.12448211578293,125.31954702960049,2026-07-06T11:15:18+00:00,True
2026-07-06 18:30:00,threshold,discharge_1,50.0,0,0.0,0.0,116.01833333333333,0.0,3.9392533320000003,104.4258862488833,114.12448211578293,125.31954702960049,2026-07-06T11:15:18+00:00,True
2026-07-06 19:00:00,rl_seed0,discharge_1,50.0,0,0.0,0.0,112.76546166666667,0.0,3.9392533320000003,100.43006764814913,111.36053056642606,120.87406018962767,2026-07-06T11:15:18+00:00,True
2026-07-06 19:00:00,rl_seed1,discharge_1,50.0,0,0.0,0.0,112.76546166666667,0.0,3.9392533320000003,100.43006764814913,111.36053056642606,120.87406018962767,2026-07-06T11:15:18+00:00,True
2026-07-06 19:00:00,rl_seed2,discharge_1,50.0,0,0.0,0.0,112.76546166666667,0.0,3.9392533320000003,100.43006764814913,111.36053056642606,120.87406018962767,2026-07-06T11:15:18+00:00,True
2026-07-06 19:00:00,rl_seed3,discharge_1,50.0,0,0.0,0.0,112.76546166666667,0.0,3.9392533320000003,100.43006764814913,111.36053056642606,120.87406018962767,2026-07-06T11:15:18+00:00,True
2026-07-06 19:00:00,rl_seed4,discharge_1,50.0,0,0.0,0.0,112.76546166666667,0.0,3.9392533320000003,100.43006764814913,111.36053056642606,120.87406018962767,2026-07-06T11:15:18+00:00,True
2026-07-06 19:00:00,threshold,discharge_1,50.0,0,0.0,0.0,112.76546166666667,0.0,3.9392533320000003,100.43006764814913,111.36053056642606,120.87406018962767,2026-07-06T11:15:18+00:00,True
2026-07-06 19:30:00,rl_seed0,discharge_1,50.0,0,0.0,0.0,111.61227666666667,0.0,3.9392533320000003,100.71206917283193,108.4858977144222,118.0049287384701,2026-07-06T11:15:18+00:00,True
2026-07-06 19:30:00,rl_seed1,discharge_1,50.0,0,0.0,0.0,111.61227666666667,0.0,3.9392533320000003,100.71206917283193,108.4858977144222,118.0049287384701,2026-07-06T11:15:18+00:00,True
2026-07-06 19:30:00,rl_seed2,discharge_1,50.0,0,0.0,0.0,111.61227666666667,0.0,3.9392533320000003,100.71206917283193,108.4858977144222,118.0049287384701,2026-07-06T11:15:18+00:00,True
2026-07-06 19:30:00,rl_seed3,discharge_1,50.0,0,0.0,0.0,111.61227666666667,0.0,3.9392533320000003,100.71206917283193,108.4858977144222,118.0049287384701,2026-07-06T11:15:18+00:00,True
2026-07-06 19:30:00,rl_seed4,discharge_1,50.0,0,0.0,0.0,111.61227666666667,0.0,3.9392533320000003,100.71206917283193,108.4858977144222,118.0049287384701,2026-07-06T11:15:18+00:00,True
2026-07-06 19:30:00,threshold,discharge_1,50.0,0,0.0,0.0,111.61227666666667,0.0,3.9392533320000003,100.71206917283193,108.4858977144222,118.0049287384701,2026-07-06T11:15:18+00:00,True
2026-07-06 20:00:00,rl_seed0,discharge_1,50.0,0,0.0,0.0,103.82275,0.0,3.9392533320000003,87.82701642608126,107.85583377525802,118.91323248192457,2026-07-06T11:15:18+00:00,True
2026-07-06 20:00:00,rl_seed1,discharge_1,50.0,0,0.0,0.0,103.82275,0.0,3.9392533320000003,87.82701642608126,107.85583377525802,118.91323248192457,2026-07-06T11:15:18+00:00,True
2026-07-06 20:00:00,rl_seed2,discharge_1,50.0,0,0.0,0.0,103.82275,0.0,3.9392533320000003,87.82701642608126,107.85583377525802,118.91323248192457,2026-07-06T11:15:18+00:00,True
2026-07-06 20:00:00,rl_seed3,discharge_1,50.0,0,0.0,0.0,103.82275,0.0,3.9392533320000003,87.82701642608126,107.85583377525802,118.91323248192457,2026-07-06T11:15:18+00:00,True
2026-07-06 20:00:00,rl_seed4,discharge_1,50.0,0,0.0,0.0,103.82275,0.0,3.9392533320000003,87.82701642608126,107.85583377525802,118.91323248192457,2026-07-06T11:15:18+00:00,True
2026-07-06 20:00:00,threshold,discharge_1,50.0,0,0.0,0.0,103.82275,0.0,3.9392533320000003,87.82701642608126,107.85583377525802,118.91323248192457,2026-07-06T11:15:18+00:00,True
2026-07-06 20:30:00,rl_seed0,discharge_1,50.0,0,0.0,0.0,109.27770166666666,0.0,3.9392533320000003,82.53256619643702,96.33540629952492,120.58944419917235,2026-07-06T11:15:18+00:00,False
2026-07-06 20:30:00,rl_seed1,discharge_1,50.0,0,0.0,0.0,109.27770166666666,0.0,3.9392533320000003,82.53256619643702,96.33540629952492,120.58944419917235,2026-07-06T11:15:18+00:00,False
2026-07-06 20:30:00,rl_seed2,discharge_1,50.0,0,0.0,0.0,109.27770166666666,0.0,3.9392533320000003,82.53256619643702,96.33540629952492,120.58944419917235,2026-07-06T11:15:18+00:00,False
2026-07-06 20:30:00,rl_seed3,discharge_1,50.0,0,0.0,0.0,109.27770166666666,0.0,3.9392533320000003,82.53256619643702,96.33540629952492,120.58944419917235,2026-07-06T11:15:18+00:00,False
2026-07-06 20:30:00,rl_seed4,discharge_1,50.0,0,0.0,0.0,109.27770166666666,0.0,3.9392533320000003,82.53256619643702,96.33540629952492,120.58944419917235,2026-07-06T11:15:18+00:00,False
2026-07-06 20:30:00,threshold,discharge_1,50.0,0,0.0,0.0,109.27770166666666,0.0,3.9392533320000003,82.53256619643702,96.33540629952492,120.58944419917235,2026-07-06T11:15:18+00:00,False
2026-07-06 21:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,104.13202666666666,0.0,3.9392533320000003,85.49659790000432,103.58844206791763,120.0592139851897,2026-07-06T14:44:29+00:00,True
2026-07-06 21:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,104.13202666666666,0.0,3.9392533320000003,85.49659790000432,103.58844206791763,120.0592139851897,2026-07-06T14:44:29+00:00,True
2026-07-06 21:00:00,rl_seed2,discharge_1,50.0,0.0,0.0,0.0,104.13202666666666,0.0,3.9392533320000003,85.49659790000432,103.58844206791763,120.0592139851897,2026-07-06T14:44:29+00:00,True
2026-07-06 21:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,104.13202666666666,0.0,3.9392533320000003,85.49659790000432,103.58844206791763,120.0592139851897,2026-07-06T14:44:29+00:00,True
2026-07-06 21:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,104.13202666666666,0.0,3.9392533320000003,85.49659790000432,103.58844206791763,120.0592139851897,2026-07-06T14:44:29+00:00,True
2026-07-06 21:00:00,threshold,discharge_1,50.0,0.0,0.0,0.0,104.13202666666666,0.0,3.9392533320000003,85.49659790000432,103.58844206791763,120.0592139851897,2026-07-06T14:44:29+00:00,True
2026-07-06 21:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,99.044405,0.0,3.9392533320000003,79.06523401977813,96.3951831209171,119.95494656917751,2026-07-06T14:44:29+00:00,True
2026-07-06 21:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,99.044405,0.0,3.9392533320000003,79.06523401977813,96.3951831209171,119.95494656917751,2026-07-06T14:44:29+00:00,True
2026-07-06 21:30:00,rl_seed2,discharge_1,50.0,0.0,0.0,0.0,99.044405,0.0,3.9392533320000003,79.06523401977813,96.3951831209171,119.95494656917751,2026-07-06T14:44:29+00:00,True
2026-07-06 21:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,99.044405,0.0,3.9392533320000003,79.06523401977813,96.3951831209171,119.95494656917751,2026-07-06T14:44:29+00:00,True
2026-07-06 21:30:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,99.044405,0.0,3.9392533320000003,79.06523401977813,96.3951831209171,119.95494656917751,2026-07-06T14:44:29+00:00,True
2026-07-06 21:30:00,threshold,discharge_1,50.0,0.0,0.0,0.0,99.044405,0.0,3.9392533320000003,79.06523401977813,96.3951831209171,119.95494656917751,2026-07-06T14:44:29+00:00,True
2026-07-06 22:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,98.37450833333332,0.0,3.9392533320000003,72.41304039219831,92.9722690117923,116.0336914294394,2026-07-06T14:44:29+00:00,True
2026-07-06 22:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,98.37450833333332,0.0,3.9392533320000003,72.41304039219831,92.9722690117923,116.0336914294394,2026-07-06T14:44:29+00:00,True
2026-07-06 22:00:00,rl_seed2,discharge_1,50.0,0.0,0.0,0.0,98.37450833333332,0.0,3.9392533320000003,72.41304039219831,92.9722690117923,116.0336914294394,2026-07-06T14:44:29+00:00,True
2026-07-06 22:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,98.37450833333332,0.0,3.9392533320000003,72.41304039219831,92.9722690117923,116.0336914294394,2026-07-06T14:44:29+00:00,True
2026-07-06 22:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,98.37450833333332,0.0,3.9392533320000003,72.41304039219831,92.9722690117923,116.0336914294394,2026-07-06T14:44:29+00:00,True
2026-07-06 22:00:00,threshold,discharge_1,50.0,0.0,0.0,0.0,98.37450833333332,0.0,3.9392533320000003,72.41304039219831,92.9722690117923,116.0336914294394,2026-07-06T14:44:29+00:00,True
2026-07-06 22:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,86.09062333333333,0.0,3.9392533320000003,74.1437113129897,92.41083950975406,109.16647793501117,2026-07-06T14:44:29+00:00,True
2026-07-06 22:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,86.09062333333333,0.0,3.9392533320000003,74.1437113129897,92.41083950975406,109.16647793501117,2026-07-06T14:44:29+00:00,True
2026-07-06 22:30:00,rl_seed2,discharge_1,50.0,0.0,0.0,0.0,86.09062333333333,0.0,3.9392533320000003,74.1437113129897,92.41083950975406,109.16647793501117,2026-07-06T14:44:29+00:00,True
2026-07-06 22:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,86.09062333333333,0.0,3.9392533320000003,74.1437113129897,92.41083950975406,109.16647793501117,2026-07-06T14:44:29+00:00,True
2026-07-06 22:30:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,86.09062333333333,0.0,3.9392533320000003,74.1437113129897,92.41083950975406,109.16647793501117,2026-07-06T14:44:29+00:00,True
2026-07-06 22:30:00,threshold,discharge_1,50.0,0.0,0.0,0.0,86.09062333333333,0.0,3.9392533320000003,74.1437113129897,92.41083950975406,109.16647793501117,2026-07-06T14:44:29+00:00,True
2026-07-06 23:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,91.93219666666666,0.0,3.9392533320000003,70.56915925572078,81.18127666055045,94.21448118094082,2026-07-06T14:44:29+00:00,True
2026-07-06 23:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,91.93219666666666,0.0,3.9392533320000003,70.56915925572078,81.18127666055045,94.21448118094082,2026-07-06T14:44:29+00:00,True
2026-07-06 23:00:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,91.93219666666666,0.0,3.9392533320000003,70.56915925572078,81.18127666055045,94.21448118094082,2026-07-06T14:44:29+00:00,True
2026-07-06 23:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,91.93219666666666,0.0,3.9392533320000003,70.56915925572078,81.18127666055045,94.21448118094082,2026-07-06T14:44:29+00:00,True
2026-07-06 23:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,91.93219666666666,0.0,3.9392533320000003,70.56915925572078,81.18127666055045,94.21448118094082,2026-07-06T14:44:29+00:00,True
2026-07-06 23:00:00,threshold,hold,0.0,0.0,0.0,0.0,91.93219666666666,0.0,3.9392533320000003,70.56915925572078,81.18127666055045,94.21448118094082,2026-07-06T14:44:29+00:00,True
2026-07-06 23:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,97.36203,0.0,3.9392533320000003,76.34147639213973,89.28891778019516,97.69142845834706,2026-07-06T14:44:29+00:00,True
2026-07-06 23:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,97.36203,0.0,3.9392533320000003,76.34147639213973,89.28891778019516,97.69142845834706,2026-07-06T14:44:29+00:00,True
2026-07-06 23:30:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,97.36203,0.0,3.9392533320000003,76.34147639213973,89.28891778019516,97.69142845834706,2026-07-06T14:44:29+00:00,True
2026-07-06 23:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,97.36203,0.0,3.9392533320000003,76.34147639213973,89.28891778019516,97.69142845834706,2026-07-06T14:44:29+00:00,True
2026-07-06 23:30:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,97.36203,0.0,3.9392533320000003,76.34147639213973,89.28891778019516,97.69142845834706,2026-07-06T14:44:29+00:00,True
2026-07-06 23:30:00,threshold,discharge_1,50.0,0.0,0.0,0.0,97.36203,0.0,3.9392533320000003,76.34147639213973,89.28891778019516,97.69142845834706,2026-07-06T14:44:29+00:00,True
2026-07-07 00:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,98.40492166666667,0.0,3.9392533320000003,80.72160219799912,94.21023755959865,104.70747716571351,2026-07-06T14:44:29+00:00,False
2026-07-07 00:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,98.40492166666667,0.0,3.9392533320000003,80.72160219799912,94.21023755959865,104.70747716571351,2026-07-06T14:44:29+00:00,False
2026-07-07 00:00:00,rl_seed2,discharge_1,50.0,0.0,0.0,0.0,98.40492166666667,0.0,3.9392533320000003,80.72160219799912,94.21023755959865,104.70747716571351,2026-07-06T14:44:29+00:00,False
2026-07-07 00:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,98.40492166666667,0.0,3.9392533320000003,80.72160219799912,94.21023755959865,104.70747716571351,2026-07-06T14:44:29+00:00,False
2026-07-07 00:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,98.40492166666667,0.0,3.9392533320000003,80.72160219799912,94.21023755959865,104.70747716571351,2026-07-06T14:44:29+00:00,False
2026-07-07 00:00:00,threshold,discharge_1,50.0,0.0,0.0,0.0,98.40492166666667,0.0,3.9392533320000003,80.72160219799912,94.21023755959865,104.70747716571351,2026-07-06T14:44:29+00:00,False
2026-07-07 00:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,95.65138333333334,0.0,3.9392533320000003,82.38171739691336,93.17807691556493,105.92788442630523,2026-07-06T17:49:26+00:00,True
2026-07-07 00:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,95.65138333333334,0.0,3.9392533320000003,82.38171739691336,93.17807691556493,105.92788442630523,2026-07-06T17:49:26+00:00,True
2026-07-07 00:30:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,95.65138333333334,0.0,3.9392533320000003,82.38171739691336,93.17807691556493,105.92788442630523,2026-07-06T17:49:26+00:00,True
2026-07-07 00:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,95.65138333333334,0.0,3.9392533320000003,82.38171739691336,93.17807691556493,105.92788442630523,2026-07-06T17:49:26+00:00,True
2026-07-07 00:30:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,95.65138333333334,0.0,3.9392533320000003,82.38171739691336,93.17807691556493,105.92788442630523,2026-07-06T17:49:26+00:00,True
2026-07-07 00:30:00,threshold,discharge_1,50.0,0.0,0.0,0.0,95.65138333333334,0.0,3.9392533320000003,82.38171739691336,93.17807691556493,105.92788442630523,2026-07-06T17:49:26+00:00,True
2026-07-07 01:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,90.64627666666667,0.0,3.9392533320000003,79.12069820262965,90.28928521726448,103.9959453041745,2026-07-06T17:49:26+00:00,True
2026-07-07 01:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,90.64627666666667,0.0,3.9392533320000003,79.12069820262965,90.28928521726448,103.9959453041745,2026-07-06T17:49:26+00:00,True
2026-07-07 01:00:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,90.64627666666667,0.0,3.9392533320000003,79.12069820262965,90.28928521726448,103.9959453041745,2026-07-06T17:49:26+00:00,True
2026-07-07 01:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,90.64627666666667,0.0,3.9392533320000003,79.12069820262965,90.28928521726448,103.9959453041745,2026-07-06T17:49:26+00:00,True
2026-07-07 01:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,90.64627666666667,0.0,3.9392533320000003,79.12069820262965,90.28928521726448,103.9959453041745,2026-07-06T17:49:26+00:00,True
2026-07-07 01:00:00,threshold,discharge_1,50.0,0.0,0.0,0.0,90.64627666666667,0.0,3.9392533320000003,79.12069820262965,90.28928521726448,103.9959453041745,2026-07-06T17:49:26+00:00,True
2026-07-07 01:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,87.80043,0.0,3.9392533320000003,78.05295243120487,86.41005516613367,96.72986638640015,2026-07-06T17:49:26+00:00,True
2026-07-07 01:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,87.80043,0.0,3.9392533320000003,78.05295243120487,86.41005516613367,96.72986638640015,2026-07-06T17:49:26+00:00,True
2026-07-07 01:30:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,87.80043,0.0,3.9392533320000003,78.05295243120487,86.41005516613367,96.72986638640015,2026-07-06T17:49:26+00:00,True
2026-07-07 01:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,87.80043,0.0,3.9392533320000003,78.05295243120487,86.41005516613367,96.72986638640015,2026-07-06T17:49:26+00:00,True
2026-07-07 01:30:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,87.80043,0.0,3.9392533320000003,78.05295243120487,86.41005516613367,96.72986638640015,2026-07-06T17:49:26+00:00,True
2026-07-07 01:30:00,threshold,discharge_1,50.0,0.0,0.0,0.0,87.80043,0.0,3.9392533320000003,78.05295243120487,86.41005516613367,96.72986638640015,2026-07-06T17:49:26+00:00,True
2026-07-07 02:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,88.85561166666666,0.0,3.9392533320000003,75.47060132529877,84.21117773219132,92.42486057570618,2026-07-06T17:49:26+00:00,True
2026-07-07 02:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,88.85561166666666,0.0,3.9392533320000003,75.47060132529877,84.21117773219132,92.42486057570618,2026-07-06T17:49:26+00:00,True
2026-07-07 02:00:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,88.85561166666666,0.0,3.9392533320000003,75.47060132529877,84.21117773219132,92.42486057570618,2026-07-06T17:49:26+00:00,True
2026-07-07 02:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,88.85561166666666,0.0,3.9392533320000003,75.47060132529877,84.21117773219132,92.42486057570618,2026-07-06T17:49:26+00:00,True
2026-07-07 02:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,88.85561166666666,0.0,3.9392533320000003,75.47060132529877,84.21117773219132,92.42486057570618,2026-07-06T17:49:26+00:00,True
2026-07-07 02:00:00,threshold,hold,0.0,0.0,0.0,0.0,88.85561166666666,0.0,3.9392533320000003,75.47060132529877,84.21117773219132,92.42486057570618,2026-07-06T17:49:26+00:00,True
2026-07-07 02:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,82.83906,0.0,3.9392533320000003,75.39514437204986,87.49120812068733,93.07076960287965,2026-07-06T17:49:26+00:00,True
2026-07-07 02:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,82.83906,0.0,3.9392533320000003,75.39514437204986,87.49120812068733,93.07076960287965,2026-07-06T17:49:26+00:00,True
2026-07-07 02:30:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,82.83906,0.0,3.9392533320000003,75.39514437204986,87.49120812068733,93.07076960287965,2026-07-06T17:49:26+00:00,True
2026-07-07 02:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,82.83906,0.0,3.9392533320000003,75.39514437204986,87.49120812068733,93.07076960287965,2026-07-06T17:49:26+00:00,True
2026-07-07 02:30:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,82.83906,0.0,3.9392533320000003,75.39514437204986,87.49120812068733,93.07076960287965,2026-07-06T17:49:26+00:00,True
2026-07-07 02:30:00,threshold,hold,0.0,0.0,0.0,0.0,82.83906,0.0,3.9392533320000003,75.39514437204986,87.49120812068733,93.07076960287965,2026-07-06T17:49:26+00:00,True
2026-07-07 03:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,83.80440333333333,0.0,3.9392533320000003,71.57451901650761,81.88923813206408,92.50720236868686,2026-07-06T17:49:26+00:00,False
2026-07-07 03:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,83.80440333333333,0.0,3.9392533320000003,71.57451901650761,81.88923813206408,92.50720236868686,2026-07-06T17:49:26+00:00,False
2026-07-07 03:00:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,83.80440333333333,0.0,3.9392533320000003,71.57451901650761,81.88923813206408,92.50720236868686,2026-07-06T17:49:26+00:00,False
2026-07-07 03:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,83.80440333333333,0.0,3.9392533320000003,71.57451901650761,81.88923813206408,92.50720236868686,2026-07-06T17:49:26+00:00,False
2026-07-07 03:00:00,rl_seed4,discharge_1,50.0,0.0,0.0,0.0,83.80440333333333,0.0,3.9392533320000003,71.57451901650761,81.88923813206408,92.50720236868686,2026-07-06T17:49:26+00:00,False
2026-07-07 03:00:00,threshold,hold,0.0,0.0,0.0,0.0,83.80440333333333,0.0,3.9392533320000003,71.57451901650761,81.88923813206408,92.50720236868686,2026-07-06T17:49:26+00:00,False
2026-07-07 03:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,84.74815833333334,0.0,3.9392533320000003,71.99242175044556,82.73067897072846,90.57217422173562,2026-07-06T20:09:16+00:00,True
2026-07-07 03:30:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,84.74815833333334,0.0,3.9392533320000003,71.99242175044556,82.73067897072846,90.57217422173562,2026-07-06T20:09:16+00:00,True
2026-07-07 03:30:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,84.74815833333334,0.0,3.9392533320000003,71.99242175044556,82.73067897072846,90.57217422173562,2026-07-06T20:09:16+00:00,True
2026-07-07 03:30:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,84.74815833333334,0.0,3.9392533320000003,71.99242175044556,82.73067897072846,90.57217422173562,2026-07-06T20:09:16+00:00,True
2026-07-07 03:30:00,rl_seed4,discharge_0.5,25.0,0.0,0.0,0.0,84.74815833333334,0.0,3.9392533320000003,71.99242175044556,82.73067897072846,90.57217422173562,2026-07-06T20:09:16+00:00,True
2026-07-07 03:30:00,threshold,hold,0.0,0.0,0.0,0.0,84.74815833333334,0.0,3.9392533320000003,71.99242175044556,82.73067897072846,90.57217422173562,2026-07-06T20:09:16+00:00,True
2026-07-07 04:00:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,85.169185,0.0,3.9392533320000003,72.11433695067274,84.75821542792985,94.59909979565653,2026-07-06T20:09:16+00:00,True
2026-07-07 04:00:00,rl_seed1,discharge_1,50.0,0.0,0.0,0.0,85.169185,0.0,3.9392533320000003,72.11433695067274,84.75821542792985,94.59909979565653,2026-07-06T20:09:16+00:00,True
2026-07-07 04:00:00,rl_seed2,discharge_0.5,25.0,0.0,0.0,0.0,85.169185,0.0,3.9392533320000003,72.11433695067274,84.75821542792985,94.59909979565653,2026-07-06T20:09:16+00:00,True
2026-07-07 04:00:00,rl_seed3,discharge_1,50.0,0.0,0.0,0.0,85.169185,0.0,3.9392533320000003,72.11433695067274,84.75821542792985,94.59909979565653,2026-07-06T20:09:16+00:00,True
2026-07-07 04:00:00,rl_seed4,discharge_0.5,25.0,0.0,0.0,0.0,85.169185,0.0,3.9392533320000003,72.11433695067274,84.75821542792985,94.59909979565653,2026-07-06T20:09:16+00:00,True
2026-07-07 04:00:00,threshold,hold,0.0,0.0,0.0,0.0,85.169185,0.0,3.9392533320000003,72.11433695067274,84.75821542792985,94.59909979565653,2026-07-06T20:09:16+00:00,True
2026-07-07 04:30:00,rl_seed0,discharge_1,50.0,0.0,0.0,0.0,92.37052166666666,0.0,3.9392533320000003,72.07850500237544,85.68231420219274,96.92530250964181,2026-07-06T20:09:16+00:00,True
